"face_id","college_name","session_number","zone","emotion","confidence","created_at","position.x1","position.y1","position.x2","position.y2","position.center_x","position.center_y","pose.pitch","pose.yaw","pose.roll","pose.confidence"
face_NITTrichy_5_109,NIT Trichy,5,right,neutral,0.97,2025-01-02 17:26:00,480,156,594,285,537,220,-17.21,20.7,-0.23,0.92
face_NITTrichy_5_110,NIT Trichy,5,left,neutral,0.94,2025-01-02 16:43:00,603,380,729,547,666,463,-10.15,-4.27,-3.56,0.96
face_NITTrichy_5_111,NIT Trichy,5,center,neutral,1,2025-01-02 17:17:00,702,292,829,458,765,375,11.23,16.34,-3.64,0.93
face_NITTrichy_5_112,NIT Trichy,5,left,neutral,0.89,2025-01-02 16:51:00,149,223,252,392,200,307,3.32,-6.37,-1.63,0.91
face_NITTrichy_5_113,NIT Trichy,5,center,neutral,1,2025-01-02 17:21:00,230,345,358,468,294,406,14.23,-2.67,3.35,0.99
face_NITTrichy_5_114,NIT Trichy,5,center,happy,0.94,2025-01-02 16:16:00,200,262,317,418,258,340,-10.62,-2.02,4.24,0.93
face_NITTrichy_5_115,NIT Trichy,5,left,sad,0.93,2025-01-02 17:21:00,527,201,627,371,577,286,1.53,-4.84,-1.44,0.9
face_NITTrichy_5_116,NIT Trichy,5,center,neutral,0.92,2025-01-02 16:56:00,461,323,607,495,534,409,0.96,19.46,-3.85,0.92
face_NITTrichy_5_117,NIT Trichy,5,center,angry,0.94,2025-01-02 17:06:00,446,215,567,357,506,286,8.79,-14.34,3.5,0.93
face_NITTrichy_5_118,NIT Trichy,5,right,neutral,0.89,2025-01-02 17:14:00,143,291,270,414,206,352,0.88,-1.13,10.27,0.99
face_NITTrichy_5_119,NIT Trichy,5,center,neutral,0.99,2025-01-02 16:10:00,250,250,365,414,307,332,16.9,-15.13,-5.14,0.94
face_NITTrichy_5_120,NIT Trichy,5,right,happy,0.95,2025-01-02 17:05:00,478,397,588,572,533,484,1.46,-12.33,-3.06,0.98
face_BITSPilani_1_1,BITS Pilani,1,center,angry,0.97,2025-01-02 09:44:00,651,394,791,519,721,456,-12.59,7.07,5.59,0.99
face_BITSPilani_1_2,BITS Pilani,1,left,neutral,0.88,2025-01-02 09:31:00,157,187,271,340,214,263,-9.39,7.5,0.03,0.97
face_BITSPilani_1_3,BITS Pilani,1,right,sad,0.94,2025-01-02 10:05:00,769,379,876,523,822,451,5.1,12.3,-4.15,0.99
face_BITSPilani_1_4,BITS Pilani,1,center,neutral,0.98,2025-01-02 09:12:00,420,328,560,480,490,404,28.33,24.11,-4.56,0.97
face_BITSPilani_1_5,BITS Pilani,1,center,surprise,0.89,2025-01-02 09:46:00,521,178,668,347,594,262,1.19,-5.23,-9.63,0.99
face_BITSPilani_1_6,BITS Pilani,1,center,neutral,0.85,2025-01-02 10:15:00,254,366,376,543,315,454,13.5,-9.3,-0.23,0.95
face_BITSPilani_1_7,BITS Pilani,1,left,neutral,0.92,2025-01-02 10:08:00,613,114,729,253,671,183,26.15,2.95,3.46,0.97
face_BITSPilani_1_8,BITS Pilani,1,right,disgust,0.93,2025-01-02 09:45:00,433,240,561,391,497,315,-3.21,12.95,1.57,0.97
face_BITSPilani_1_9,BITS Pilani,1,left,disgust,0.97,2025-01-02 09:51:00,748,233,868,361,808,297,18.96,5.48,-4.85,0.97
face_BITSPilani_1_10,BITS Pilani,1,center,sad,0.98,2025-01-02 10:27:00,105,218,216,358,160,288,-11.8,13.5,-10.17,0.93
face_BITSPilani_1_11,BITS Pilani,1,center,neutral,0.94,2025-01-02 10:27:00,453,287,591,434,522,360,15.11,-1.87,2.71,0.93
face_BITSPilani_1_12,BITS Pilani,1,center,neutral,0.98,2025-01-02 10:27:00,176,108,305,243,240,175,2.51,-6.75,-1.56,0.96
face_BITSPilani_1_13,BITS Pilani,1,left,neutral,0.97,2025-01-02 10:06:00,353,178,469,347,411,262,10.81,16.02,0.63,0.94
face_BITSPilani_1_14,BITS Pilani,1,center,sad,0.86,2025-01-02 09:04:00,289,161,430,284,359,222,9.76,5.58,1.58,0.95
face_BITSPilani_1_15,BITS Pilani,1,right,sad,0.97,2025-01-02 10:17:00,586,244,703,380,644,312,-4.85,-10.6,0.33,1
face_BITSPilani_1_16,BITS Pilani,1,left,neutral,0.95,2025-01-02 10:20:00,786,193,932,336,859,264,2.98,1.59,4.43,0.97
face_BITSPilani_1_17,BITS Pilani,1,right,neutral,0.9,2025-01-02 09:45:00,726,130,835,284,780,207,5.05,-3.71,1.61,0.92
face_BITSPilani_1_18,BITS Pilani,1,right,sad,0.93,2025-01-02 10:09:00,672,192,804,330,738,261,7.43,9.2,-0.74,0.98
face_BITSPilani_1_19,BITS Pilani,1,center,surprise,0.92,2025-01-02 10:26:00,429,117,578,237,503,177,13.7,7.48,-4.26,0.94
face_BITSPilani_1_20,BITS Pilani,1,right,neutral,0.93,2025-01-02 10:30:00,374,194,503,322,438,258,11.44,-5.13,0.31,0.99
face_BITSPilani_1_21,BITS Pilani,1,left,neutral,0.96,2025-01-02 09:56:00,388,243,504,366,446,304,9,22.77,-2.24,0.93
face_BITSPilani_1_22,BITS Pilani,1,left,sad,0.98,2025-01-02 10:03:00,509,356,655,511,582,433,-9.6,-12.3,-4.48,0.99
face_BITSPilani_1_23,BITS Pilani,1,left,sad,0.97,2025-01-02 09:20:00,290,215,439,374,364,294,2.49,1.66,-6.47,0.97
face_BITSPilani_1_24,BITS Pilani,1,right,neutral,0.97,2025-01-02 09:58:00,214,178,353,352,283,265,8.49,-1.7,-3.41,0.92
face_BITSPilani_1_25,BITS Pilani,1,left,sad,0.93,2025-01-02 09:25:00,135,165,280,325,207,245,7.61,-2.28,4.24,0.93
face_BITSPilani_1_26,BITS Pilani,1,center,neutral,0.9,2025-01-02 10:04:00,406,397,522,544,464,470,8.13,4.41,-8.88,0.93
face_BITSPilani_1_27,BITS Pilani,1,left,happy,0.92,2025-01-02 09:50:00,488,167,621,318,554,242,1.65,2.01,7.05,0.98
face_BITSPilani_1_28,BITS Pilani,1,left,neutral,0.94,2025-01-02 09:22:00,232,353,366,475,299,414,-1.55,5.01,4.59,0.98
face_BITSPilani_1_29,BITS Pilani,1,right,neutral,0.92,2025-01-02 09:11:00,584,328,708,488,646,408,8.64,-5.49,-0.59,0.98
face_BITSPilani_1_30,BITS Pilani,1,left,angry,0.98,2025-01-02 10:23:00,123,167,241,334,182,250,-7.62,-21.85,4.29,0.9
face_BITSPilani_1_31,BITS Pilani,1,center,surprise,0.96,2025-01-02 09:33:00,163,176,270,332,216,254,-3.03,-1.16,0.37,0.94
face_BITSPilani_1_32,BITS Pilani,1,center,happy,0.98,2025-01-02 09:00:00,483,286,630,450,556,368,9.96,27.66,-2.49,1
face_BITSPilani_1_33,BITS Pilani,1,left,neutral,0.97,2025-01-02 10:03:00,701,158,841,312,771,235,-3.48,-13.36,-0.59,0.91
face_BITSPilani_1_34,BITS Pilani,1,left,happy,0.85,2025-01-02 09:31:00,640,126,749,272,694,199,1.6,0.71,-7.75,0.98
face_BITSPilani_1_35,BITS Pilani,1,center,neutral,0.97,2025-01-02 10:13:00,776,356,879,507,827,431,15.54,14.61,0.88,0.96
face_BITSPilani_1_36,BITS Pilani,1,right,neutral,0.93,2025-01-02 09:13:00,134,169,247,318,190,243,-3.42,9.13,-5,0.98
face_BITSPilani_1_37,BITS Pilani,1,right,sad,0.93,2025-01-02 09:48:00,452,278,558,455,505,366,16.05,-18.83,-4.84,0.94
face_BITSPilani_1_38,BITS Pilani,1,center,fear,0.9,2025-01-02 09:02:00,468,149,604,296,536,222,-1.46,9.35,0.35,0.96
face_BITSPilani_1_39,BITS Pilani,1,left,happy,0.87,2025-01-02 09:06:00,510,352,655,496,582,424,24.79,-13.74,-3.09,0.91
face_BITSPilani_1_40,BITS Pilani,1,right,neutral,0.96,2025-01-02 10:15:00,384,160,524,337,454,248,2.09,6.33,4.43,0.96
face_BITSPilani_1_41,BITS Pilani,1,left,neutral,1,2025-01-02 10:20:00,746,317,868,438,807,377,4.49,-14.31,8.2,0.99
face_BITSPilani_1_42,BITS Pilani,1,left,sad,0.91,2025-01-02 10:03:00,474,163,591,301,532,232,-3.28,-0.36,-3.42,0.91
face_BITSPilani_1_43,BITS Pilani,1,right,neutral,0.98,2025-01-02 09:00:00,568,397,687,542,627,469,-9.4,13.21,1.83,0.96
face_BITSPilani_1_44,BITS Pilani,1,right,neutral,0.95,2025-01-02 09:10:00,409,295,511,433,460,364,-10.42,-4.51,-7.28,0.95
face_BITSPilani_1_45,BITS Pilani,1,center,neutral,0.88,2025-01-02 09:48:00,414,357,522,477,468,417,11.16,-4.25,-0.68,0.92
face_BITSPilani_1_46,BITS Pilani,1,left,neutral,0.91,2025-01-02 09:24:00,790,369,916,497,853,433,-12.57,10.61,1.47,0.94
face_BITSPilani_1_47,BITS Pilani,1,center,neutral,0.89,2025-01-02 09:26:00,695,379,836,540,765,459,12.53,-7.96,-1.63,0.99
face_BITSPilani_1_48,BITS Pilani,1,center,happy,0.85,2025-01-02 09:08:00,325,273,442,403,383,338,7.21,-18.03,-2.11,0.92
face_BITSPilani_1_49,BITS Pilani,1,right,angry,0.97,2025-01-02 10:16:00,766,338,880,516,823,427,-0.21,-13.55,8.48,0.94
face_BITSPilani_1_50,BITS Pilani,1,left,disgust,0.89,2025-01-02 09:56:00,158,236,269,362,213,299,17.71,3.31,-4.78,0.95
face_BITSPilani_1_51,BITS Pilani,1,right,happy,0.92,2025-01-02 09:03:00,135,220,236,390,185,305,-0.55,13.33,2.35,0.92
face_BITSPilani_1_52,BITS Pilani,1,left,neutral,0.98,2025-01-02 10:11:00,567,354,711,533,639,443,10.34,2.39,10.19,1
face_BITSPilani_1_53,BITS Pilani,1,right,sad,0.9,2025-01-02 10:20:00,737,197,876,354,806,275,-9.35,20.92,0.13,0.98
face_BITSPilani_1_54,BITS Pilani,1,left,neutral,0.95,2025-01-02 09:11:00,493,392,593,558,543,475,17.3,-3.41,-13.86,0.97
face_BITSPilani_1_55,BITS Pilani,1,left,happy,1,2025-01-02 09:38:00,279,168,398,295,338,231,27.28,10.7,-1.74,0.91
face_BITSPilani_1_56,BITS Pilani,1,center,neutral,0.88,2025-01-02 09:51:00,230,262,339,395,284,328,0.57,-23.86,7.36,0.98
face_BITSPilani_1_57,BITS Pilani,1,center,happy,0.97,2025-01-02 09:31:00,682,238,817,405,749,321,-4.96,-3.7,13.2,0.95
face_BITSPilani_1_58,BITS Pilani,1,left,neutral,0.99,2025-01-02 09:18:00,648,386,794,535,721,460,8.1,5.89,2.47,0.96
face_BITSPilani_1_59,BITS Pilani,1,left,neutral,0.86,2025-01-02 10:27:00,305,311,411,439,358,375,12.38,6.78,3.45,0.96
face_BITSPilani_1_60,BITS Pilani,1,center,surprise,0.87,2025-01-02 09:41:00,192,228,334,381,263,304,24.47,9.85,1.62,0.93
face_BITSPilani_1_61,BITS Pilani,1,left,sad,0.98,2025-01-02 09:13:00,780,111,904,262,842,186,5.11,-0.86,-4.88,0.95
face_BITSPilani_1_62,BITS Pilani,1,left,neutral,0.94,2025-01-02 09:29:00,706,240,821,379,763,309,-2.26,18.14,0.81,0.91
face_BITSPilani_1_63,BITS Pilani,1,right,happy,0.87,2025-01-02 10:27:00,367,122,500,253,433,187,11.03,9.01,14.37,0.98
face_BITSPilani_1_64,BITS Pilani,1,left,neutral,0.86,2025-01-02 09:05:00,414,117,532,238,473,177,14.48,18.6,-7.17,0.97
face_BITSPilani_1_65,BITS Pilani,1,left,neutral,0.98,2025-01-02 09:05:00,684,100,802,249,743,174,6.09,-6.71,-2.86,0.9
face_BITSPilani_1_66,BITS Pilani,1,center,happy,0.87,2025-01-02 09:56:00,519,394,658,529,588,461,-4.43,15.04,5.16,0.98
face_BITSPilani_1_67,BITS Pilani,1,center,sad,0.92,2025-01-02 09:20:00,470,197,585,358,527,277,25.97,-6.66,-0.32,1
face_BITSPilani_1_68,BITS Pilani,1,right,surprise,0.86,2025-01-02 09:31:00,227,233,330,412,278,322,19.66,20.7,-1.4,0.93
face_BITSPilani_1_69,BITS Pilani,1,left,neutral,0.95,2025-01-02 09:56:00,113,117,254,246,183,181,9.57,10.47,0.48,0.98
face_BITSPilani_1_70,BITS Pilani,1,right,surprise,0.92,2025-01-02 09:21:00,436,317,572,469,504,393,-10.01,-0.44,0.07,0.91
face_BITSPilani_1_71,BITS Pilani,1,center,neutral,0.94,2025-01-02 09:51:00,228,190,344,335,286,262,1.07,21.66,-5.06,0.91
face_BITSPilani_1_72,BITS Pilani,1,right,happy,0.97,2025-01-02 09:56:00,513,336,644,488,578,412,13.69,-28.32,2.32,0.9
face_BITSPilani_1_73,BITS Pilani,1,left,surprise,0.87,2025-01-02 09:30:00,744,333,889,495,816,414,11.87,16.92,-2.8,0.98
face_BITSPilani_1_74,BITS Pilani,1,right,surprise,0.94,2025-01-02 09:21:00,362,330,483,454,422,392,13.12,5.09,-2.42,0.93
face_BITSPilani_1_75,BITS Pilani,1,center,neutral,0.95,2025-01-02 10:01:00,789,269,933,422,861,345,8.12,16.28,-1.5,0.97
face_BITSPilani_1_76,BITS Pilani,1,center,sad,0.95,2025-01-02 09:09:00,253,314,365,447,309,380,6.96,8.4,0.17,0.91
face_BITSPilani_1_77,BITS Pilani,1,right,sad,0.97,2025-01-02 09:18:00,673,208,808,366,740,287,11.27,3,-6.48,0.99
face_BITSPilani_1_78,BITS Pilani,1,center,neutral,0.93,2025-01-02 10:07:00,445,281,581,417,513,349,2.38,-7.42,2.2,0.93
face_BITSPilani_1_79,BITS Pilani,1,right,neutral,0.96,2025-01-02 09:01:00,508,308,648,431,578,369,4.4,-3.31,-5.84,0.98
face_BITSPilani_1_80,BITS Pilani,1,right,angry,0.92,2025-01-02 09:26:00,769,226,895,385,832,305,11.66,-1.42,-5.48,0.93
face_BITSPilani_1_81,BITS Pilani,1,right,happy,0.93,2025-01-02 10:22:00,300,145,435,279,367,212,-7.21,-0.34,1.14,0.92
face_BITSPilani_1_82,BITS Pilani,1,center,sad,0.9,2025-01-02 09:20:00,137,373,246,510,191,441,-3.71,22.95,-5.11,0.98
face_BITSPilani_1_83,BITS Pilani,1,center,neutral,0.95,2025-01-02 10:18:00,172,148,317,301,244,224,-14.12,-29.19,4.33,0.98
face_BITSPilani_1_84,BITS Pilani,1,right,neutral,0.9,2025-01-02 10:14:00,108,299,248,476,178,387,2.82,0.59,-7.93,0.91
face_BITSPilani_1_85,BITS Pilani,1,left,neutral,0.95,2025-01-02 09:42:00,744,232,886,402,815,317,6.25,27.72,-1.28,0.91
face_BITSPilani_1_86,BITS Pilani,1,center,neutral,0.87,2025-01-02 10:05:00,576,340,705,490,640,415,-3.07,-9.92,5.75,0.91
face_BITSPilani_1_87,BITS Pilani,1,center,neutral,0.9,2025-01-02 10:11:00,271,169,383,294,327,231,11.41,-18.25,1.96,0.93
face_BITSPilani_1_88,BITS Pilani,1,center,happy,0.9,2025-01-02 09:59:00,519,188,663,338,591,263,-5.71,5.67,4.57,0.94
face_BITSPilani_1_89,BITS Pilani,1,center,neutral,0.94,2025-01-02 09:13:00,270,105,378,261,324,183,0.71,8.37,-7.05,0.93
face_BITSPilani_1_90,BITS Pilani,1,left,sad,0.91,2025-01-02 09:31:00,502,264,620,387,561,325,9.74,-17.42,-3.49,0.94
face_BITSPilani_1_91,BITS Pilani,1,center,neutral,0.85,2025-01-02 10:14:00,455,183,604,354,529,268,0.29,13.31,-9.43,0.95
face_BITSPilani_1_92,BITS Pilani,1,left,sad,0.88,2025-01-02 09:36:00,316,348,421,480,368,414,-5.19,-5.59,6.69,0.94
face_BITSPilani_1_93,BITS Pilani,1,center,sad,0.86,2025-01-02 10:01:00,304,308,407,437,355,372,1.8,-18.89,-3.82,0.95
face_BITSPilani_1_94,BITS Pilani,1,center,surprise,0.94,2025-01-02 09:24:00,230,326,331,505,280,415,-1.38,-0.84,0.41,0.97
face_BITSPilani_1_95,BITS Pilani,1,left,neutral,0.99,2025-01-02 10:30:00,442,137,569,278,505,207,0.55,-16.53,0.57,0.95
face_BITSPilani_1_96,BITS Pilani,1,right,happy,0.99,2025-01-02 09:55:00,674,321,818,477,746,399,-19.17,-1.01,-2.6,0.98
face_BITSPilani_1_97,BITS Pilani,1,center,neutral,0.87,2025-01-02 09:54:00,203,204,318,373,260,288,-6.13,14.92,5.29,0.93
face_BITSPilani_1_98,BITS Pilani,1,center,neutral,0.97,2025-01-02 09:27:00,687,218,788,359,737,288,18.88,4.9,-1.77,0.99
face_BITSPilani_1_99,BITS Pilani,1,center,happy,0.99,2025-01-02 09:26:00,349,139,467,265,408,202,41.07,-3.84,2.05,1
face_BITSPilani_1_100,BITS Pilani,1,center,neutral,1,2025-01-02 09:55:00,324,280,462,410,393,345,0.46,-5.56,1.47,0.91
face_BITSPilani_1_101,BITS Pilani,1,right,neutral,0.94,2025-01-02 10:27:00,389,174,522,312,455,243,-2.45,9.22,5.74,0.95
face_BITSPilani_1_102,BITS Pilani,1,right,neutral,0.89,2025-01-02 09:57:00,764,122,888,278,826,200,8.53,18.18,-7.81,0.94
face_BITSPilani_1_103,BITS Pilani,1,right,neutral,0.9,2025-01-02 09:17:00,471,378,602,504,536,441,9.95,5.54,-5.74,0.95
face_BITSPilani_1_104,BITS Pilani,1,left,neutral,0.9,2025-01-02 10:07:00,450,385,573,548,511,466,-3.71,19.64,6.08,0.97
face_BITSPilani_1_105,BITS Pilani,1,center,happy,0.94,2025-01-02 09:41:00,154,263,274,394,214,328,17.71,-11.5,3.7,0.93
face_BITSPilani_1_106,BITS Pilani,1,left,neutral,0.89,2025-01-02 09:01:00,100,271,240,442,170,356,-2.62,0.1,-1.91,0.9
face_BITSPilani_1_107,BITS Pilani,1,center,happy,0.88,2025-01-02 09:41:00,604,340,742,494,673,417,-4.64,-4.85,3.35,0.92
face_BITSPilani_1_108,BITS Pilani,1,center,surprise,0.97,2025-01-02 09:42:00,675,336,792,493,733,414,-3.45,-10.13,2.81,0.94
face_BITSPilani_1_109,BITS Pilani,1,left,sad,0.98,2025-01-02 09:23:00,469,372,580,508,524,440,-8.26,-2.15,-7.9,0.97
face_BITSPilani_1_110,BITS Pilani,1,center,happy,0.85,2025-01-02 10:26:00,760,127,873,265,816,196,16.9,-8.38,5.3,0.98
face_BITSPilani_2_1,BITS Pilani,2,center,neutral,0.95,2025-01-02 11:31:00,499,258,601,425,550,341,11.32,14.01,-4.78,0.92
face_BITSPilani_2_2,BITS Pilani,2,center,sad,0.97,2025-01-02 11:21:00,141,219,275,350,208,284,-4.22,14.8,2,0.95
face_BITSPilani_2_3,BITS Pilani,2,left,surprise,0.89,2025-01-02 11:27:00,248,117,391,240,319,178,20.85,-8.58,3.28,0.95
face_BITSPilani_2_4,BITS Pilani,2,right,surprise,0.93,2025-01-02 10:56:00,225,174,332,319,278,246,16.54,4.27,6.75,0.94
face_BITSPilani_2_5,BITS Pilani,2,left,neutral,0.9,2025-01-02 12:08:00,554,251,685,386,619,318,-12.86,-4.66,-1.35,0.94
face_BITSPilani_2_6,BITS Pilani,2,left,happy,0.89,2025-01-02 11:01:00,115,380,227,532,171,456,-4.72,17.34,2.14,0.96
face_BITSPilani_2_7,BITS Pilani,2,right,neutral,0.88,2025-01-02 11:47:00,269,300,408,439,338,369,22.34,17.94,5.04,0.99
face_BITSPilani_2_8,BITS Pilani,2,left,happy,0.98,2025-01-02 10:52:00,704,329,826,486,765,407,6.06,13.47,-0.54,0.98
face_BITSPilani_2_9,BITS Pilani,2,center,happy,0.9,2025-01-02 11:15:00,428,209,556,347,492,278,6.66,39.52,2.69,1
face_BITSPilani_2_10,BITS Pilani,2,right,neutral,0.91,2025-01-02 11:12:00,763,168,875,329,819,248,8.54,3.15,3.44,0.96
face_BITSPilani_2_11,BITS Pilani,2,right,surprise,0.97,2025-01-02 11:41:00,154,373,288,519,221,446,-2.57,0.57,6.65,0.93
face_BITSPilani_2_12,BITS Pilani,2,left,sad,0.97,2025-01-02 10:59:00,768,200,871,335,819,267,-0.34,-12.12,-2.91,0.97
face_BITSPilani_2_13,BITS Pilani,2,right,disgust,0.97,2025-01-02 10:48:00,594,324,726,473,660,398,6.79,-2.67,0.75,0.99
face_BITSPilani_2_14,BITS Pilani,2,center,happy,0.95,2025-01-02 11:56:00,116,379,244,505,180,442,11.16,-39.39,0.32,0.93
face_BITSPilani_2_15,BITS Pilani,2,center,happy,0.92,2025-01-02 11:52:00,720,342,843,506,781,424,12.25,-1.97,4.73,0.92
face_BITSPilani_2_16,BITS Pilani,2,right,neutral,0.93,2025-01-02 10:51:00,643,172,750,343,696,257,19.39,-7.85,-10.46,0.92
face_BITSPilani_2_17,BITS Pilani,2,right,neutral,0.93,2025-01-02 11:46:00,630,241,778,396,704,318,7.47,2.38,7.15,0.91
face_BITSPilani_2_18,BITS Pilani,2,right,neutral,0.96,2025-01-02 11:29:00,700,236,810,365,755,300,6.1,-15.66,2.77,0.99
face_BITSPilani_2_19,BITS Pilani,2,right,neutral,0.92,2025-01-02 11:08:00,100,188,235,348,167,268,14.81,29.11,-8.33,0.96
face_BITSPilani_2_20,BITS Pilani,2,left,neutral,0.94,2025-01-02 10:59:00,755,377,901,546,828,461,1.18,-7.7,0.28,0.98
face_BITSPilani_2_21,BITS Pilani,2,center,neutral,0.85,2025-01-02 10:49:00,558,245,659,413,608,329,6.61,27.12,-0.37,0.91
face_BITSPilani_2_22,BITS Pilani,2,right,surprise,0.86,2025-01-02 10:53:00,499,123,633,276,566,199,13.08,2.94,-3.13,0.92
face_BITSPilani_2_23,BITS Pilani,2,right,neutral,0.86,2025-01-02 11:18:00,153,169,294,314,223,241,-9.36,-1.51,-3.47,0.9
face_BITSPilani_2_24,BITS Pilani,2,left,neutral,0.96,2025-01-02 11:33:00,275,229,412,390,343,309,-2.66,-13.75,-1.85,0.97
face_BITSPilani_2_25,BITS Pilani,2,center,happy,0.93,2025-01-02 11:01:00,159,219,307,343,233,281,8.49,-6.14,9.77,0.97
face_BITSPilani_2_26,BITS Pilani,2,left,happy,0.89,2025-01-02 11:18:00,375,318,497,479,436,398,-9.4,-16.2,-6.55,0.96
face_BITSPilani_2_27,BITS Pilani,2,center,surprise,0.91,2025-01-02 11:41:00,162,105,275,257,218,181,3.4,8.82,-12.17,0.94
face_BITSPilani_2_28,BITS Pilani,2,right,surprise,0.87,2025-01-02 11:58:00,270,398,415,572,342,485,1.06,4.03,2.66,0.91
face_BITSPilani_2_29,BITS Pilani,2,right,surprise,0.94,2025-01-02 11:30:00,363,301,467,444,415,372,-5.73,3.22,0.51,0.91
face_BITSPilani_2_30,BITS Pilani,2,right,neutral,0.94,2025-01-02 11:08:00,799,374,935,509,867,441,-5.47,19.01,0.76,0.94
face_BITSPilani_2_31,BITS Pilani,2,center,happy,0.9,2025-01-02 11:52:00,382,313,490,437,436,375,-2.71,11.79,9.59,0.98
face_BITSPilani_2_32,BITS Pilani,2,right,sad,0.91,2025-01-02 10:53:00,158,392,290,560,224,476,7.14,-26.28,-5.42,0.99
face_BITSPilani_2_33,BITS Pilani,2,center,neutral,0.95,2025-01-02 11:50:00,637,220,779,361,708,290,-1.38,2.88,-0.5,0.94
face_BITSPilani_2_34,BITS Pilani,2,right,neutral,0.98,2025-01-02 12:01:00,156,320,275,480,215,400,8.72,5.93,5.74,0.94
face_BITSPilani_2_35,BITS Pilani,2,center,neutral,0.98,2025-01-02 11:33:00,307,380,443,500,375,440,15.63,7.16,0.33,0.92
face_BITSPilani_2_36,BITS Pilani,2,center,neutral,0.92,2025-01-02 11:48:00,246,288,366,409,306,348,2.93,-18.89,-2.91,0.94
face_BITSPilani_2_37,BITS Pilani,2,center,neutral,0.88,2025-01-02 12:01:00,406,344,522,490,464,417,10.49,3.78,1.17,0.98
face_BITSPilani_2_38,BITS Pilani,2,left,neutral,0.87,2025-01-02 11:49:00,384,399,502,531,443,465,15.49,-27.74,-2.62,0.97
face_BITSPilani_2_39,BITS Pilani,2,center,happy,0.99,2025-01-02 11:46:00,296,327,434,491,365,409,-19.43,-20.04,-0.67,0.92
face_BITSPilani_2_40,BITS Pilani,2,center,sad,0.89,2025-01-02 10:59:00,324,216,467,350,395,283,-10.03,2.39,-4.92,0.94
face_BITSPilani_2_41,BITS Pilani,2,right,happy,0.88,2025-01-02 11:54:00,221,330,333,481,277,405,13.92,-19.81,-3.2,0.94
face_BITSPilani_2_42,BITS Pilani,2,left,surprise,0.96,2025-01-02 11:30:00,127,238,260,372,193,305,7.23,6.44,-0,0.96
face_BITSPilani_2_43,BITS Pilani,2,center,neutral,1,2025-01-02 11:13:00,135,357,282,534,208,445,7.43,-14.47,0.43,1
face_BITSPilani_2_44,BITS Pilani,2,center,happy,0.99,2025-01-02 10:58:00,435,105,583,236,509,170,-5,8.33,1.98,0.97
face_BITSPilani_2_45,BITS Pilani,2,left,neutral,0.94,2025-01-02 11:38:00,376,217,503,365,439,291,0.75,-4.8,-4.09,0.93
face_BITSPilani_2_46,BITS Pilani,2,right,sad,0.88,2025-01-02 11:32:00,415,328,550,455,482,391,-2.68,-30.97,-0.38,0.94
face_BITSPilani_2_47,BITS Pilani,2,right,neutral,0.89,2025-01-02 11:33:00,161,178,303,324,232,251,1.55,-16.54,5.11,0.97
face_BITSPilani_2_48,BITS Pilani,2,center,neutral,0.94,2025-01-02 10:45:00,536,146,664,314,600,230,2.93,9.52,4.84,0.93
face_BITSPilani_2_49,BITS Pilani,2,right,neutral,0.85,2025-01-02 11:10:00,276,166,393,325,334,245,-12.09,11.48,-3.51,0.92
face_BITSPilani_2_50,BITS Pilani,2,left,neutral,0.95,2025-01-02 11:57:00,363,139,500,284,431,211,2.57,-10.6,2.16,0.95
face_BITSPilani_2_51,BITS Pilani,2,right,sad,0.88,2025-01-02 11:59:00,449,165,553,313,501,239,9.33,3.5,2.85,0.95
face_BITSPilani_2_52,BITS Pilani,2,right,disgust,0.86,2025-01-02 12:01:00,713,337,820,485,766,411,15.66,13.06,1.54,0.91
face_BITSPilani_2_53,BITS Pilani,2,left,neutral,0.88,2025-01-02 11:42:00,383,394,494,548,438,471,9.06,2.92,0.43,0.96
face_BITSPilani_2_54,BITS Pilani,2,left,surprise,0.92,2025-01-02 11:26:00,614,309,730,452,672,380,-0.57,-22.75,-3.73,0.92
face_BITSPilani_2_55,BITS Pilani,2,center,surprise,0.88,2025-01-02 11:31:00,562,149,701,302,631,225,6.85,9.6,-1.71,0.98
face_BITSPilani_2_56,BITS Pilani,2,right,happy,0.96,2025-01-02 11:43:00,270,133,412,259,341,196,19.48,-4.79,-2.63,0.92
face_BITSPilani_2_57,BITS Pilani,2,center,neutral,0.93,2025-01-02 11:01:00,352,236,454,383,403,309,15.06,14.43,-3.59,1
face_BITSPilani_2_58,BITS Pilani,2,left,happy,0.85,2025-01-02 10:59:00,589,280,735,416,662,348,7.85,7.3,1.57,0.98
face_BITSPilani_2_59,BITS Pilani,2,right,neutral,0.99,2025-01-02 11:27:00,152,104,289,243,220,173,6.68,6.09,-2.58,0.94
face_BITSPilani_2_60,BITS Pilani,2,left,happy,0.99,2025-01-02 11:55:00,404,357,509,511,456,434,-7.43,-8.95,-3.54,0.91
face_BITSPilani_2_61,BITS Pilani,2,right,neutral,0.86,2025-01-02 11:23:00,479,306,601,471,540,388,4.5,10.49,-5.2,1
face_BITSPilani_2_62,BITS Pilani,2,right,neutral,0.97,2025-01-02 10:51:00,168,130,268,296,218,213,7.8,2.75,-0.3,0.96
face_BITSPilani_2_63,BITS Pilani,2,right,neutral,0.96,2025-01-02 11:58:00,255,214,403,355,329,284,11.7,-16.43,3.53,0.96
face_BITSPilani_2_64,BITS Pilani,2,center,surprise,0.92,2025-01-02 11:37:00,339,150,456,285,397,217,10.46,6.72,2.59,0.93
